TweetID,UserID,Gender
1482912185982590979-,97117181-,female
1482830190078275584-,97117181-,female
1482384859339407365-,97117181-,female
1482161600043917323-,97117181-,female
1482159769335083011-,97117181-,female
1481619923906478082-,97117181-,female
1481248800069062659-,97117181-,female
1480034418425315328-,97117181-,female
1479828133482307586-,97117181-,female
1479235006543405059-,97117181-,female
1479191751143444480-,97117181-,female
1478844688379617290-,97117181-,female
1477432304091942921-,97117181-,female
1477135057185878018-,97117181-,female
1477065309630734349-,97117181-,female
1476575141534576645-,97117181-,female
1476328894953402376-,97117181-,female
1476328581554970624-,97117181-,female
1475634578136211460-,97117181-,female
1475634201252843525-,97117181-,female
1475292402755805186-,97117181-,female
1475292286795882498-,97117181-,female
1475292242126454786-,97117181-,female
1474783326091235334-,97117181-,female
1473711773668843527-,97117181-,female
1473711245769547779-,97117181-,female
1473474995770769412-,97117181-,female
1473106544585842694-,97117181-,female
1473097265275355137-,97117181-,female
1472669118369251338-,97117181-,female
1471900161064509448-,97117181-,female
1470900885538717698-,97117181-,female
1470519268643115013-,97117181-,female
1469505365062701057-,97117181-,female
1469477698682695686-,97117181-,female
1469470424346079236-,97117181-,female
1671556372503187456-,146825871-,female
1671555045249122311-,146825871-,female
1671551736350224386-,146825871-,female
1671551493919371264-,146825871-,female
1671551462218801155-,146825871-,female
1671551403129557001-,146825871-,female
1671551035314241538-,146825871-,female
1671549370574012416-,146825871-,female
1671549064888942592-,146825871-,female
1671548882990268418-,146825871-,female
1671548715591520260-,146825871-,female
1671548656753729537-,146825871-,female
1671548405456293889-,146825871-,female
1671548227278065665-,146825871-,female
1671547836830294017-,146825871-,female
1671547815716175881-,146825871-,female
1671547730508804097-,146825871-,female
1671547284167839744-,146825871-,female
1671546779517480960-,146825871-,female
1671546178431860736-,146825871-,female
1671546167887384578-,146825871-,female
1671546108072407040-,146825871-,female
1671545281064599557-,146825871-,female
1671545006765617154-,146825871-,female
1671544426622009347-,146825871-,female
1671544157884563458-,146825871-,female
1671544079337889801-,146825871-,female
1671543998882668545-,146825871-,female
1671543856746188804-,146825871-,female
1671543792443203586-,146825871-,female
1671543639284101120-,146825871-,female
1671543602135068673-,146825871-,female
1671543422908354564-,146825871-,female
1671543404856057858-,146825871-,female
1671543361235214338-,146825871-,female
1671543312354779138-,146825871-,female
1671543256524500993-,146825871-,female
1671543218805043202-,146825871-,female
1671542867855024129-,146825871-,female
1671542700376465408-,146825871-,female
1671542219541557252-,146825871-,female
1671542106865664000-,146825871-,female
1671541957271732225-,146825871-,female
1671541775025020928-,146825871-,female
1671541489271296000-,146825871-,female
1671539383168532480-,146825871-,female
1671539257884786688-,146825871-,female
1671539120915595265-,146825871-,female
1671537837164953608-,146825871-,female
1671537800917778432-,146825871-,female
1671537798724173827-,146825871-,female
1671537797235089409-,146825871-,female
1671535616662597632-,146825871-,female
1671535490594398212-,146825871-,female
1671535393810837506-,146825871-,female
1671535264685080579-,146825871-,female
1671535236700618752-,146825871-,female
1671535225946374144-,146825871-,female
1671535129775185921-,146825871-,female
1671535088293609479-,146825871-,female
1671534774538698754-,146825871-,female
1671534565146472449-,146825871-,female
1671534457898115077-,146825871-,female
1671534437786435584-,146825871-,female
1671534346480517120-,146825871-,female
1671534316969422849-,146825871-,female
1671534246480035841-,146825871-,female
1671532890843168772-,146825871-,female
1671532803127750660-,146825871-,female
1671532605097820161-,146825871-,female
1671532580997308417-,146825871-,female
1671532506674257920-,146825871-,female
1671532422838599681-,146825871-,female
1671532201446367233-,146825871-,female
1671532178470064132-,146825871-,female
1671531741125791747-,146825871-,female
1671531526373212168-,146825871-,female
1671531307208253440-,146825871-,female
1671531145257709568-,146825871-,female
1671530984754360321-,146825871-,female
1671529997033512960-,146825871-,female
1671529808096894978-,146825871-,female
1671529755571638272-,146825871-,female
1671529588445282315-,146825871-,female
1671529469876531201-,146825871-,female
1671529321112977410-,146825871-,female
1671526338220507137-,146825871-,female
1671525099172667395-,146825871-,female
1671524053952200704-,146825871-,female
1671524010088169478-,146825871-,female
1671521453093601285-,146825871-,female
1671521269898960900-,146825871-,female
1671521079104290823-,146825871-,female
1671520993079181312-,146825871-,female
1671520939756908545-,146825871-,female
1671520891203616770-,146825871-,female
1671520713243521027-,146825871-,female
1671520480824631296-,146825871-,female
1671520251446538241-,146825871-,female
1671520224749793286-,146825871-,female
1671526820292820995-,1915182061-,female
1671504759042211848-,1915182061-,female
1671503591872385024-,1915182061-,female
1671416120207630337-,1915182061-,female
1671269166572265472-,1915182061-,female
1671185817337724928-,1915182061-,female
1671058434509230080-,1915182061-,female
1671048790743175169-,1915182061-,female
1670885128350908417-,1915182061-,female
1670474906687905793-,1915182061-,female
1670439471030861824-,1915182061-,female
1670430903070228483-,1915182061-,female
1670147791761408000-,1915182061-,female
1669972046212677632-,1915182061-,female
1669969278982922241-,1915182061-,female
1669767277816807426-,1915182061-,female
1669764688538746880-,1915182061-,female
1669738680557223948-,1915182061-,female
1669672772987920387-,1915182061-,female
1669615287434465282-,1915182061-,female
1669597788424880128-,1915182061-,female
1669301598315503616-,1915182061-,female
1669261010320908288-,1915182061-,female
1669260313915523072-,1915182061-,female
1669083190072360962-,1915182061-,female
1669072049107615748-,1915182061-,female
1669065517200449557-,1915182061-,female
1669059478019272705-,1915182061-,female
1669009969398546432-,1915182061-,female
1668711978196426752-,1915182061-,female
1668546483866464256-,1915182061-,female
1668336380995584001-,1915182061-,female
1668283183903784960-,1915182061-,female
1667985621124521986-,1915182061-,female
1667984978863431680-,1915182061-,female
1667796372311900166-,1915182061-,female
1667790601759215617-,1915182061-,female
1667790444015636483-,1915182061-,female
1667789782301261826-,1915182061-,female
1667789571684200449-,1915182061-,female
1667788791451451392-,1915182061-,female
1667595843765952514-,1915182061-,female
1667594453274558465-,1915182061-,female
1667592155584516096-,1915182061-,female
1667518749736402944-,1915182061-,female
1667438584553435136-,1915182061-,female
1667119568190357505-,1915182061-,female
1666878971802267648-,1915182061-,female
1666730564722802688-,1915182061-,female
1666727561357926400-,1915182061-,female
1666725487618543617-,1915182061-,female
1666477231571435520-,1915182061-,female
1666341313673822210-,1915182061-,female
1665996678908747776-,1915182061-,female
1665760922349064198-,1915182061-,female
1665654286582177793-,1915182061-,female
1665651334010359808-,1915182061-,female
1664943360988139521-,1915182061-,female
1664387063100104704-,1915182061-,female
1664175963465216000-,1915182061-,female
1664174869867646976-,1915182061-,female
1663932611155095554-,1915182061-,female
1663830276013711360-,1915182061-,female
1663441777779408897-,1915182061-,female
1663217878634491905-,1915182061-,female
1662917066800676864-,1915182061-,female
1662916417887379456-,1915182061-,female
1662720716653862913-,1915182061-,female
1662718643459825666-,1915182061-,female
1662718032504815616-,1915182061-,female
1662158298848559128-,1915182061-,female
1662157762598412289-,1915182061-,female
1661831195351560192-,1915182061-,female
1661671724184743937-,1915182061-,female
1661671568357965824-,1915182061-,female
1661671008896417793-,1915182061-,female
1661631487991578624-,1915182061-,female
1661451577104670720-,1915182061-,female
1660926684399300608-,1915182061-,female
1660748396318150659-,1915182061-,female
1660748201383677953-,1915182061-,female
1660747949725437982-,1915182061-,female
1660747762755948559-,1915182061-,female
1660713068576342016-,1915182061-,female
1660710687398588419-,1915182061-,female
1660709803432321024-,1915182061-,female
1660708935567810575-,1915182061-,female
1660689532419821568-,1915182061-,female
1660672477704404992-,1915182061-,female
1660670015513714689-,1915182061-,female
1660561152810577921-,1915182061-,female
1660560920198668288-,1915182061-,female
1660381998584680449-,1915182061-,female
1660381579959578628-,1915182061-,female
1660381112122712066-,1915182061-,female
1660298985888784390-,1915182061-,female
1660298298421395457-,1915182061-,female
1660297337145524225-,1915182061-,female
1660195346029346816-,1915182061-,female
1660195120774356994-,1915182061-,female
872812142076063744-,2428656963-,female
872440910860234752-,2428656963-,female
872438677275901954-,2428656963-,female
872391867962413057-,2428656963-,female
866676226253041664-,2428656963-,female
866583707875979264-,2428656963-,female
864852456244695041-,2428656963-,female
864797317685280770-,2428656963-,female
844592826801405953-,2428656963-,female
844222967831773184-,2428656963-,female
833656052012949505-,2428656963-,female
833033535871188992-,2428656963-,female
833033433295310849-,2428656963-,female
827434451546181632-,2428656963-,female
823874834065137665-,2428656963-,female
792114409049055232-,2428656963-,female
788667442981658624-,2428656963-,female
788364612190208000-,2428656963-,female
788310194895917056-,2428656963-,female
